ID,Novelty,Trend,Applicability,Dependency,Replaceability,Maturity
60,0.6859673009901736,4.0,1.0,0.0,0.0029783387112992136,10.0
61,0.7462975439131122,3.591666666666667,0.9995571439731108,0.6,0.0033370510709992275,122.5
62,0.41487133646628943,3.1832167832167833,0.9996359692503723,98.66666666666667,0.0003158271024480555,570.3333333333334
63,0.4390012031550122,1.6926677489177488,0.9985732404359787,87.7,0.000985855453586843,1630.0
64,0.6053659302643718,6.551587301587301,0.9995996139354076,3.1666666666666665,5.284272742974257e-05,69.66666666666667
65,0.6253974905905314,3.1547619047619047,0.999071945383557,0.5,8.053105679059553e-05,88.33333333333333
66,0.35861318858832847,3.1303571428571426,0.9990066439646378,13.307692307692308,0.0010562748273756177,130.45454545454547
67,0.3490335103471185,3.850574826243275,0.9918374996268136,94.36842105263158,0.0005161454021165605,705.2727272727273
68,0.4182233955750956,1.3478047236561168,0.9988594427196004,1328.7,0.003135825591613732,8278.888888888889
69,0.6648973512951152,2.15,0.9996466114185348,11.166666666666666,0.00023270707640008016,230.0
70,0.6507929813970269,5.781818181818181,0.9994255576079784,14.4,0.00014205899461832157,414.3333333333333
71,0.6869545871850377,3.0833333333333335,0.9992642869036397,13.416666666666666,6.063672143225182e-05,58.666666666666664
72,0.2606916375323739,3.952727272727273,0.9998592416699336,85.5625,0.00021471925054949726,175.0
73,0.9996531234846834,1.3696969696969699,0.9988591861292714,13.0,0.0003316318585397353,752.0
74,0.9999739748951992,0.0,0.0,0.0,1.0775555056982769e-05,0.0
75,0.9998444903422065,1.4404761904761905,0.9984995255548005,12.8,0.0001402620826823494,242.0
76,0.7614554264890823,4.459090909090909,0.9987925993766048,10.571428571428571,0.0028312012737592655,494.0
77,0.8041254247176217,1.6506493506493507,0.9996319649742593,95.6,0.00033710544202503087,777.0
78,0.35218914818756214,2.9,0.9995081549522686,48.9,0.0001063081467917753,90.22222222222223
79,0.5828774421602062,1.3277056277056276,0.9975218703496586,63.57142857142857,0.0016474487408400336,506.0
80,0.7191291897474881,2.87843137254902,0.9992174782724422,160.3,0.000653133197556016,2383.6666666666665
81,0.33635113741615663,2.1958333333333333,0.99946735379831,18.53846153846154,0.001298888714063006,363.0
82,0.5115524459349188,2.197268907563025,0.9991399592804704,107.46666666666667,0.0006569641209325027,1343.8
83,0.45614160950751925,8.0,1.0,6.0,3.269489748494083e-05,14.2
84,0.8288097000657152,1.9765151515151516,0.9990938469044421,181.0,0.0013972789805564527,4899.0
85,0.4409240168440592,2.8759707710835536,0.998308725429997,60.166666666666664,0.0004807137203303934,906.5714285714286
86,0.40726747895269516,2.3055457236262193,0.999323985908512,364.44444444444446,0.0008223005068122018,1818.3333333333333
87,0.7392947357847749,8.3,0.9961978434590171,0.0,3.7982502560028474e-05,71.0
88,0.5353147106238795,1.7464912280701754,0.9989358277183621,925.8571428571429,0.0022327143392147507,27473.5
89,0.4759643999190158,1.5404761904761906,0.9984950447564646,22.3,0.00029280312187843644,225.5
90,0.326909413284471,3.826647149641802,0.999428944638386,213.71428571428572,0.0002978251393450104,1093.2727272727273
91,0.6880362420039225,4.893881118881119,0.9991939347927191,1037.2222222222222,0.0021460041408672462,8478.5
92,0.5445647700305201,2.34,0.9982462122878019,10.818181818181818,0.0001660162710422283,269.4
93,0.999953181305298,3.1,1.0,1.6,3.15694620593792e-05,78.0
94,0.3344578192137686,1.4615384615384617,0.9957876780188163,48.54545454545455,0.0003698572064993447,336.0
95,0.32391229205533983,2.5190723402976323,0.9990304678369337,207.0625,0.0007982797935168752,854.7333333333333
96,0.5966860917169475,1.334279632905794,0.9983903551206421,1623.3333333333333,0.005500092899087023,18240.5
97,0.35767384254928475,5.411678087993877,0.9989578636624321,262.3529411764706,0.0010087247047183229,1989.75
98,0.9985223254929876,1.425,0.9987697757146572,190.75,0.0014624470948445686,7046.0
99,0.36909482472715693,3.629533429533429,0.9990298194971248,26.75,0.00024383087097598453,236.66666666666666
100,0.7271737163160499,3.178571428571429,1.0,0.0,5.109436563988924e-05,94.0
101,0.5325929704577866,3.107524209536594,0.9990209824731351,920.0,0.0020443948923299197,7332.5
102,0.45962759222920846,5.58004348592584,0.9990975907070769,265.3,0.0029864966184098736,1643.2857142857142
103,0.29881668486785146,1.9077922077922076,0.9999198358497905,65.07692307692308,0.00010474017544995363,87.75
104,0.3558478412538815,10.0,1.0,14.222222222222221,1.982620668726841e-05,9.75
105,0.8114716955932214,3.1317165462676297,0.9992915199061683,1209.5,0.0026292958352490503,14839.333333333334
106,0.31213891670349864,2.2444555444555445,0.9997630251311395,138.66666666666666,0.0002619060478444959,324.1666666666667
107,0.27785155414603213,4.946428571428571,0.9999177452859732,23.4375,7.893473584581625e-05,25.0
108,0.4887535665607715,2.9000000000000004,0.9991081961024119,12.23076923076923,8.047874716072165e-05,79.0
109,0.5089832414138622,2.1425495557074505,0.9992020629108032,45.93333333333333,0.002069835866017486,1292.6
110,0.500114707858788,1.6908979908979909,0.9988260864099422,543.375,0.0012339378267996611,3003.8333333333335
111,0.3009829845390632,3.38914544102514,0.9996508274774448,523.7692307692307,0.001005501648192979,4288.461538461538
112,0.35047953169012225,4.031468531468532,0.999694915390936,22.46153846153846,0.0001234611939210936,104.55555555555556
113,0.6798315376868108,2.655108359133127,0.9996105798086606,1078.4,0.0018413428933005361,12703.0
114,0.0,0.0,0.0,0.0,0.0,0.0
115,0.5214145990440333,9.2,1.0,4.7272727272727275,3.380401846869696e-05,66.25
116,0.38658051475018274,2.5343323343323343,0.9993052440908244,89.54545454545455,0.00043871313629154746,557.5555555555555
117,0.5394742435645877,0.0,1.0,13.2,0.0003695036779220622,5.0
118,0.519818210166205,1.8181818181818181,0.9997388959743623,12.2,5.25207187247695e-05,86.5
119,0.4451641363526695,2.4499381570810144,0.9989020205115542,66.66666666666667,0.0004805233926252464,454.2857142857143
120,0.7883951785293599,1.2338235294117648,0.9989309304949794,184.71428571428572,0.0006896380713944985,2330.0
121,0.0,0.0,0.0,0.0,0.0,0.0
122,0.548303279109604,2.405497835497836,0.9991091884812174,80.5,0.00023759363922996597,622.0
123,0.8753234227478369,3.7142857142857144,1.0,0.4444444444444444,7.145536218989349e-05,72.0
124,0.6641241855025768,1.6295454545454544,0.9993667418686328,27.8,0.0001738734262477892,306.6666666666667
125,0.5934536123831547,1.0513157894736842,0.9993323322095098,253.6,0.0008604035993912131,2919.0
126,0.6546353092510773,3.1400318979266344,0.9997991381465694,213.3,0.0003717344091212642,639.9
127,0.7432506587438192,2.5428571428571427,1.0,0.0,4.3690193259926844e-05,65.0
128,0.43603160919530826,1.2237822516750536,0.9983098503784543,826.3333333333334,0.0029732922177283915,5880.375
129,0.7449041212751756,1.8809146735617326,0.9990478982604497,191.1818181818182,0.0018879677587418406,7842.333333333333
130,0.31319681764314583,1.4588235294117646,0.9993384439243583,206.28571428571428,0.00047089018630769503,808.0
131,0.8230044274414058,1.5164835164835164,0.9993546790932673,58.2,0.00047335951690307483,1005.0
132,0.9999599074337788,6.2,1.0,7.666666666666667,2.484323100546816e-05,140.0
133,0.49009235544767477,3.0414585414585416,0.9989761039251185,114.0,0.0028975422800724673,1283.4
134,0.39572004727417276,2.3716457510497757,0.999341222509447,680.0,0.0018062890423456745,6437.5
135,0.9999783715546652,17.0,1.0,0.0,6.3788285422872986e-06,36.0
136,0.8392818759620531,4.6855644355644355,0.9995777657894369,76.6,0.0007688602112985129,1150.25
137,0.5661813064131328,4.561003611971104,0.9987605911302575,80.0,0.00028858361105264904,994.75
138,0.5654464811523618,3.018181818181818,0.9972010147349855,625.8571428571429,0.0016300771277415545,2741.6
139,0.4530253774611732,1.9913204442616208,0.9990266230204521,614.7777777777778,0.0010597506699243629,2482.0
140,0.3558478412538815,10.0,1.0,14.222222222222221,1.982620668726841e-05,9.75
141,0.9999522767754937,5.0,0.9861173525224011,8.5,3.2474005657775776e-05,66.0
142,0.7285041608273366,2.210714285714286,0.9997730967570737,24.25,0.00012920903624155872,345.0
143,0.42343727657390134,6.048503611971104,0.9998222367499805,327.25,0.0006959742386480934,1801.2857142857142
144,0.6525719551134295,3.085839160839161,0.9986256482998862,409.75,0.0010623593016868185,2283.5
145,0.6928684130863694,1.6743589743589744,0.9993428646197278,49.0,0.0004680209556768107,1986.0
146,0.4511414609207989,5.107142857142858,0.9985031482569499,15.857142857142858,0.00015108650359292196,172.0
147,0.3597329407037561,0.0,0.0,0.0,0.0001942178799868982,0.0
148,0.999909412031205,2.1904761904761907,0.9972557223177106,7.818181818181818,7.533940363147246e-05,266.0
149,0.999960478561055,3.0,1.0,0.75,2.4272095019627767e-05,60.0
150,0.4163432667346915,2.8300399600399597,0.999717783905799,90.96,0.00022676514984226701,194.45833333333334
151,0.789743503588843,2.0759300211312595,0.998065456438888,944.1428571428571,0.0034304694655939074,16563.666666666668
152,0.38142118126996877,3.3563344063344065,0.9989575865868571,32.064516129032256,0.0002854414481175741,443.55555555555554
153,0.5108110899543497,2.121121602855349,0.9993001428666825,298.44444444444446,0.000858764095616092,2281.3333333333335
154,0.9999779478427816,1.0,0.9522702126071027,0.0,6.8025468874601185e-06,4.0
155,0.2993783115329227,1.6415694570880328,0.9990254318514433,688.05,0.0018596823844831908,3031.1666666666665
156,0.7174172559852239,1.704761904761905,0.9995193516393417,52.666666666666664,0.00013425823429162188,220.0
157,0.4834491664210668,2.357142857142857,1.0,25.5,0.0003009414656436475,57.0
158,0.38582112343915037,2.3618184647596414,0.9995271137548603,56.05882352941177,0.0005108393277427816,602.0
159,0.42336016382622144,2.627577184720042,0.999002224653256,64.9090909090909,0.0004039549864309298,523.8571428571429
160,0.5550654431317016,8.115531475748194,0.999616841184537,64.16666666666667,0.0003939106116002846,1102.0
161,0.6165877713509798,1.4365343505823382,0.9986633695584428,1015.75,0.003249333193589065,13257.25
162,0.703616599228611,2.475438596491228,0.9984849405241557,644.0,0.0022308822786113597,18235.0
163,0.32373789727466956,4.253787878787878,0.9991323840498533,38.96666666666667,0.00034551947448240483,511.0
164,0.35569814640849207,4.7117909663865545,0.9993187847398051,103.3,0.0003102213888589585,454.8
165,0.8060721346339452,2.101785714285714,0.9993350749646491,279.3333333333333,0.0005556254919557481,3365.5
166,0.0,0.0,0.0,0.0,0.0,0.0
167,0.4681547078372136,2.675324675324675,0.999730991196245,67.0,9.813533254011076e-05,92.6
168,0.3570090542008321,2.7452380952380953,0.9993775906434376,188.6,0.000465926627475086,750.6
169,0.3192034246849404,6.125892857142857,0.9997293295651435,47.27272727272727,0.0002566737751376382,405.09090909090907
170,0.4924431474622416,2.8924240465416937,0.9994326872633399,73.55555555555556,0.0012948678876868432,856.0
171,0.547911717314185,3.4020862470862467,0.9989905211190511,170.9090909090909,0.0010172682509361354,2952.0
172,0.7243229713896211,6.804545454545455,0.9992350357265304,9.222222222222221,0.0029425491092645033,904.0
173,0.4384427303164951,2.2463057775557775,0.999108302675796,76.08333333333333,0.0007309343473927624,813.75
174,0.2712204473907197,7.102564102564103,0.9997888263699074,36.6875,0.001250051532367141,192.33333333333334
175,0.8080511541147319,2.283333333333333,0.9993363425993994,39.714285714285715,0.00018774228957493344,820.6666666666666
176,0.5598628014308357,5.2125,0.9993848878573286,109.0,0.000534980149240811,3538.0
177,0.5905438762274869,0.0,0.0,0.0,0.00033350196834522306,0.0
178,0.6368278340882181,3.166909000442282,0.9992610944188549,1126.4,0.0017550975506591877,10030.0
179,0.8855225603027023,4.579559527160146,0.9996889143124659,254.2,0.0010916915424117265,3251.25
180,0.5442506702577385,1.7,0.9872585903453447,41.0,0.00016988508755209322,169.5
181,0.5428040883239151,1.4753479853479854,0.9994242624220142,482.22222222222223,0.0015777406602220127,7652.6
182,0.998902468646837,1.375757575757576,0.9982853488855941,140.0,0.0010822981438324219,2940.0
183,0.40819924859624945,1.502386150141568,0.999039583592073,1362.4444444444443,0.002162443267104538,8266.875
184,0.43691077507662684,3.1440535654821367,0.9995072078908999,72.22222222222223,0.0002230495114601425,232.14285714285714
185,0.5286596866334399,3.5976190476190473,0.9979300849074042,26.5,0.0003720907533556839,392.0
186,0.6094916669253673,2.087878787878788,0.9996812572025843,23.285714285714285,0.00144215378407575,385.0
187,0.47845691634247905,1.4583813945158486,0.9987792587117978,253.0,0.0011870133140912834,1697.2857142857142
188,0.4803696498129086,2.472648185148185,0.9993703740364822,175.11111111111111,0.0007065470249384784,530.2352941176471
189,0.5607869577931563,1.3571428571428572,0.9972085249328995,45.333333333333336,0.00041622080033531297,1140.0
190,0.5746072248266141,3.4904029304029307,0.9990416072583225,204.5,0.0014049809206975025,2139.2
191,0.45231226473815406,2.422493215991668,0.9991547089596708,858.7857142857143,0.0030264928323389248,7978.111111111111
192,0.5265142647518847,5.787878787878788,0.999642488507239,5.333333333333333,8.925666790943775e-05,111.5
193,0.3075905567761979,2.965047907558029,0.9991632043298501,86.71428571428571,0.00044892296353407185,1262.7692307692307
194,0.6737082829613783,3.8499999999999996,0.9973912847809651,0.6666666666666666,0.001516886244715036,84.0
195,0.6386544515152102,3.914880952380952,0.9996981636617401,10.0,0.00010139928464661515,278.25
196,0.6238614481188829,0.0,0.0,0.0,0.0007293116911026064,0.0
197,0.36763272172710065,1.7749084249084248,0.9993859989806726,239.36363636363637,0.000733218629159004,975.2
198,0.2769771356225937,6.961538461538463,0.999823623048373,42.5,0.0012167035427019292,205.33333333333334
199,0.9999529239321493,3.7,1.0,0.25,3.182683913303477e-05,60.0
200,0.5318409416713685,2.0122167137855396,0.9989244884788954,373.12820512820514,0.002271315812969871,2895.3846153846152
201,0.8603499526134543,3.3813186813186817,0.9948740386926427,426.25,0.0010523278243046422,3787.5
202,0.4049372924342096,1.2942341570824543,0.9984666930635157,363.9230769230769,0.001929932092431867,3313.3333333333335
203,0.48000967846041614,2.500009381743128,0.998782185287939,224.91666666666666,0.0008145817523293754,2289.5
204,0.0,0.0,0.0,0.0,0.0,0.0
205,0.7363821629316458,1.2744755244755246,0.9985024988496509,62.0,0.0006006663418910373,1008.0
206,0.5673223652760712,4.9340909090909095,0.9990879789273557,12.272727272727273,0.00028297480257198193,293.75
207,0.3234018072298437,4.083154223227753,0.9995190712022789,427.5,0.0006027543304225134,1500.75
208,0.5760586909922665,2.908333333333333,0.999629413898772,52.0,0.0002566298883494614,342.5
209,0.31942577450055465,8.085714285714285,0.9999101923046002,32.81818181818182,0.0006144574851766519,38.0
210,0.545230588415467,4.737121212121212,0.9966417350306676,9.545454545454545,0.00010758469309072672,159.5
211,0.5535290621271663,1.3691176470588236,0.9995231535901001,130.66666666666666,0.0008487887746040818,6490.666666666667
212,0.34565796901159246,7.703052503052502,0.9995845922861254,15.61111111111111,0.00023965049936699903,345.22222222222223
213,0.3829673460651937,4.844505494505495,0.9490675706468014,47.875,0.0005713902240292017,227.0
214,0.5646070759397466,2.790909090909091,0.9995495949061064,21.285714285714285,0.00018497347592523112,699.0
215,0.6849100257423784,1.1962535572442694,0.9981263008550987,801.1428571428571,0.0026310762155127548,13180.666666666666
216,0.562656843712452,3.808241758241758,0.9981114938346753,46.142857142857146,0.0027852070160690567,538.0
217,0.4460481574410914,4.001818181818182,0.9883259072746517,19.363636363636363,0.00016261566121988864,287.4
218,0.4879949451911205,4.800758306021464,0.9992078862383602,322.85714285714283,0.0007611522906039902,1772.6666666666667
219,0.31074206858351433,4.169407455289808,0.9998208605453155,80.23076923076923,0.00024350793000030944,387.8333333333333
220,0.5851850315407131,2.7360639360639363,0.9971123801153337,142.22222222222223,0.0007863406004906059,2325.0
221,0.45003102723924915,4.107142857142858,0.9988156380151615,23.235294117647058,0.00015014448194046348,228.66666666666666
222,0.6558553921593647,3.247413697413698,0.9995336465321607,54.54545454545455,0.0003740167373542491,798.0
223,0.4690613247711642,5.955777310924369,0.9992746897931892,496.77777777777777,0.0007787841062822135,3932.75
224,0.7394652529263771,1.5687728937728938,0.9984974118474371,558.25,0.0016697607367282179,5558.333333333333
225,0.593367344524945,5.9523809523809526,0.9995051877542228,4.5,6.418580636379772e-05,78.33333333333333
226,0.3648620251329223,1.4054945054945056,0.9984916243271247,96.16666666666667,0.000986963585428707,3710.0
227,0.42607674156545217,2.726650240515787,0.9991450554583101,201.11111111111111,0.0006902861132834268,969.8888888888889
228,0.4298168766312796,4.869620979295902,0.998916272222139,465.9375,0.002550204762654702,5331.666666666667
229,0.57240329776134,3.772781385281385,0.9986918860597065,12.857142857142858,0.00030166969498061306,323.75
230,0.606478259707391,8.75,0.999876981125106,4.0,6.046629423688236e-05,107.33333333333333
231,0.5234845746935693,3.5242424242424244,0.9997304816372088,2.1,6.107640610203809e-05,60.0
232,0.7737241694183262,4.6030303030303035,0.9983623070449725,12.416666666666666,6.326031421887195e-05,239.0
233,0.4208369067185471,2.5713048855906,0.9989133700278765,9.8,0.00020579100490065712,159.14285714285714
234,0.700949228586632,3.1535353535353536,0.9993754475151068,55.666666666666664,0.0005351610451220977,764.0
235,0.9998304804309823,1.607142857142857,0.9988987568544134,10.25,0.00015427220755685455,336.0
236,0.7225933028949683,1.0289835164835166,0.9988646728476875,144.77777777777777,0.0005558022820375865,2127.0
237,0.3243060595770141,3.74645473007583,0.9989382241475611,478.125,0.001351729159640334,4270.7692307692305
238,0.5161301090741082,3.104005602240896,0.9989214719914143,213.25,0.0005637804005164242,1342.0
239,0.3753868276332247,2.4843489843489848,0.998529919004398,45.05263157894737,0.00045247388892727744,445.77777777777777
240,0.38384027348589234,3.9518686421937197,0.9996119350077767,540.5714285714286,0.001728500459073437,4867.583333333333
241,0.7297178047120043,6.2,1.0,0.0,2.649432685114525e-05,38.5
242,0.48209110974924013,2.5329315936901082,0.9989880033672774,800.1,0.0019862481464192998,7925.142857142857
243,0.3119498398387621,2.485649350649351,0.987488498530431,201.93333333333334,0.0005747644582268473,610.2857142857143
244,0.23219194196483484,2.840909090909091,0.9977778416965751,79.6,6.933406201725923e-05,34.1578947368421
245,0.0,0.0,0.0,0.0,0.0,0.0
246,0.5220105466759362,7.175000000000001,0.9991075211925189,9.75,5.49004939695491e-05,77.25
247,0.5301870121498237,3.5847589252852416,0.9992528332614793,86.1,0.0015471129267686321,3183.6
248,0.4423694040111068,4.9506775179707505,0.999473922057054,106.28571428571429,0.0006843670218125823,1555.7142857142858
249,0.4424674703026888,1.2771728271728273,0.9997238832930525,173.83333333333334,0.0005020962785974441,484.6666666666667
250,0.4383354629699261,3.1193877551020406,0.9996621153597881,10.333333333333334,0.0020176639562007282,163.0
251,0.7944731962483794,4.548484848484849,0.9998133400183855,24.714285714285715,0.00011718414321497607,218.0
252,0.44879576615263633,3.545702385849445,0.998945094374342,151.8846153846154,0.0005207674030055343,523.7307692307693
253,0.716551469391792,3.037107921318448,0.9991775539629201,116.2,0.0009118962824304568,3773.0
254,0.7789747783139952,1.165909090909091,0.9984395393979874,17.8,0.00031344225956139374,421.0
255,0.5773372333286111,7.333333333333333,1.0,0.0,7.822623957280513e-06,16.666666666666668
256,0.4828178822889934,1.6550993124522537,0.9989199219449881,713.0,0.0015896555664637738,5726.714285714285
257,0.4342494042174067,6.10171568627451,0.9997881162572426,206.11111111111111,0.0003677251944937181,1330.0
258,0.3924150915265356,2.625,0.9999315813907883,19.428571428571427,7.807722655938755e-05,61.0
259,0.5293316754422428,4.774493927125507,0.9992420931107329,343.10526315789474,0.0016872011168158278,11117.8
260,0.2871276046013239,1.676160869205982,0.9973476768842735,101.13333333333334,0.0003995708082852926,838.5714285714286
261,0.9965017071748119,1.2528379772961817,0.9984216568828395,665.25,0.003483096227341755,19272.0
262,0.839093241237379,2.378787878787879,0.9992721799466024,138.0,0.0008312611443866373,1902.0
263,0.7263619395997348,1.0833333333333333,0.9990755723383641,130.0,0.0006067479102994567,945.3333333333334
264,0.5536067453151068,3.9983516483516484,0.9995526188588825,53.5,0.0002762090272716968,573.25
265,0.5929282259661846,5.055866355866356,0.9962205975418057,15.857142857142858,0.0002777538135441803,578.0
266,0.2572274292979503,4.7403983815748525,0.9994885608825713,36.08,0.00023384800498276427,269.6875
267,0.5496121462836125,7.934265734265734,0.9996285203333968,34.44444444444444,0.0001720898073780879,431.5
268,0.5028235068947615,1.231864001581494,0.9993299255139032,380.3333333333333,0.0006522114399355497,1374.6666666666667
269,0.4804547552858589,5.821818181818182,0.9998328337939031,46.833333333333336,0.00018254116990641816,231.4
270,0.0,2.571428571428571,1.0,0.0,0.0,189.0
271,0.6853512644369685,1.6181818181818182,0.9989039295523496,21.857142857142858,0.00031272222931376343,485.0
272,0.399039295663166,5.146969696969697,0.9995734764736257,15.588235294117647,0.00034232500591136275,152.14285714285714
273,0.33899029479702175,4.783543417366946,0.9996553707408442,135.78571428571428,0.00031234456694382076,815.8
274,0.5264226837647439,1.8951648351648351,0.9914340619423452,238.0,0.0006006145333960008,753.8
275,0.4834491664210668,2.357142857142857,1.0,25.5,0.0003009414656436475,57.0
276,0.46188162611599465,3.2047594948910736,0.9991135632661353,234.5625,0.0011953561073923728,1970.75
277,0.9999767908693715,23.0,1.0,0.0,7.959537941252102e-06,48.0
278,0.7700907550631733,1.0906593406593408,0.9987571435607827,118.66666666666667,0.0007417366092126691,1828.0
279,0.43090279439926016,2.6801079872508446,0.9989585793303463,99.72727272727273,0.000358144354475971,583.8571428571429
280,0.41821230058599995,4.033516483516483,0.9991206931635037,11.176470588235293,0.00018137178609959627,237.75
281,0.2779786723629762,2.328245216177949,0.9841168737235709,103.94117647058823,0.0004355911135129411,563.5882352941177
282,0.41970054843718724,3.620263895031697,0.9994861434256532,1094.0,0.0021837390381591877,6978.875
283,0.408681077637425,3.9518885448916405,0.9997058140048309,761.6666666666666,0.0012909257890256836,5334.5
284,0.3715246403547048,2.971428571428571,1.0,39.1,3.386938353772734e-05,29.625
285,0.7470133839843255,4.571428571428571,0.9992329463632392,8.4,5.4688346000621026e-05,106.5
286,0.5328685597539166,3.5113636363636362,0.9997631204689567,16.444444444444443,0.00014699668074734056,156.75
